"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","sex_linked_flag","module","reliability_pass","weight","rank_score","training_mean","training_sd"
"age_only_de",73,"Rhoc",2.14904727148271,6.27223964379185,1.31194459122753e-06,0.00241004221408497,FALSE,"old_high",TRUE,13.4793394925766,13.4793394925766,8.26044827757197,0.933967660172635
"age_only_de",74,"Foxf2",4.71822293415305,2.75862500319537,0.0105676378995035,0.178566696123149,FALSE,"old_high",TRUE,13.0158077568044,13.0158077568044,0.913412668095617,1.2933003800551
"age_only_de",75,"Ifitm1",4.79521885297863,2.69437092976,0.0122791198020507,0.187902294343868,FALSE,"old_high",TRUE,12.9200982793027,12.9200982793027,2.62331105662372,1.99558992272036
"age_only_de",76,"Cenpt",4.98727587848014,2.59015681487609,0.0156173386945813,0.205131111617591,FALSE,"old_high",TRUE,12.9178266043125,12.9178266043125,1.63606593987697,1.53390499981112
"age_only_de",77,"H2-Ab1",4.50608914776898,2.82391237087891,0.00906045243021286,0.168903464137572,FALSE,"old_high",TRUE,12.724800888668,12.724800888668,2.66727405614621,1.91900289155002
"age_only_de",78,"Nudt7",4.51955681890355,2.81447805170106,0.00926494015114918,0.169383428894179,FALSE,"old_high",TRUE,12.7201934702199,12.7201934702199,1.59550124039319,1.447459558369
"age_only_de",79,"Ier3",2.32494023978735,5.47056187839273,1.02566641033422e-05,0.0105784138838537,FALSE,"old_high",TRUE,12.7187294453219,12.7187294453219,9.29182062277589,1.26320234834742
"age_only_de",80,"Rpl13a",2.19050376422707,5.73048132355983,5.23502489484831e-06,0.00673171851228544,FALSE,"old_high",TRUE,12.5526409100907,12.5526409100907,8.3119967673633,0.973845799452772
"age_only_de",81,"Msrb2",4.71256185966238,2.60435330489862,0.0151173947559403,0.203981720006964,FALSE,"old_high",TRUE,12.2731760537509,12.2731760537509,2.37743645167718,1.81674033032881
"age_only_de",82,"Trpm6",4.51366982584231,2.71004810935171,0.011839037951728,0.187254845044613,FALSE,"old_high",TRUE,12.2322623777618,12.2322623777618,0.673323864525853,0.760869512221753
"age_only_de",83,"Map1lc3a",2.23084200962769,5.43896836063458,1.11338383406752e-05,0.0105784138838537,FALSE,"old_high",TRUE,12.1334791079395,12.1334791079395,7.91206151315668,1.06576876121524
"age_only_de",84,"Ltb",4.78948910515208,2.52837656231653,0.0179774785659565,0.213475060694673,FALSE,"old_high",TRUE,12.1096319989369,12.1096319989369,1.09650796516937,1.80590112323974
