gene_symbol,module,direction,source_type,source_id,source_version,source_url,rationale,included,exclusion_reason
Col1a2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Col28a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col2a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col3a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Col4a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col4a2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col4a3,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col4a4,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col4a5,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col4a6,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col5a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col5a2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col5a3,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col6a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Col7a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Col8a1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Col8a2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Colgalt1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Comp,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Crtap,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Cyp1b1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Dag1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Ddr2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Dpt,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Efemp2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Eln,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Emilin1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Ero1a,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Ext1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Fbln5,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Fkbp10,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Foxc1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Foxc2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Gas6,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Gpm6b,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Grem1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Hapln2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Has1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Has2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Has3,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Ihh,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Lamb1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Lamb2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Lamb3,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Lmx1b,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Lox,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION;GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199;http://amigo.geneontology.org/amigo/term/GO:0085029,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194];The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Loxl1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Loxl2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Loxl3,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Loxl4,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Ltbp4,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Mad2l2,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Megf9,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Mfap4,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Mia3,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Mkx,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Mmp11,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Myh11,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Nf1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0030199,"Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix. [GOC:mah, ISBN:0815316194]",True,
Notch1,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
Ntn4,ecm_collagen_program,1,Mouse_MSigDB_native_ontology,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,2026.1.Mm,http://amigo.geneontology.org/amigo/term/GO:0085029,"The aggregation, arrangement and bonding together of the extracellular matrix. [GOC:jl]",True,
